f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,y
Source1,2022-05-04 14:29:30,-76.530243,39.366774,-76.510042,1.834,Slow traffic on I-695 E from MD-41/Perring Pkwy/Exit 30 (I-695) to US-1/Exit 32 (I-695) due to accident.,I-695 E,Parkville,Baltimore County,MD,21234,US,KMTN,2022-05-04 14:45:00,88.0,29.95,SE,3.0,0.0,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,2
Source1,2016-11-05 11:00:43,-87.74741,41.97767,-87.74700000000001,0.125,At West Foster Ave/Exit 42 - Accident.,I-94 W,Chicago,Cook,IL,60630,US,KORD,2016-11-05 10:51:00,62.0,30.35,WSW,10.4,,False,False,False,True,False,False,False,False,False,False,False,Day,Day,Day,3
Source2,2018-08-21 15:55:53,-86.761612,,,0.0,Accident on US-280 Eastbound at Cherokee Rd.,Highway 280 S,Birmingham,Jefferson,AL,35223,US,KBHM,2018-08-21 15:53:00,53.0,29.97,WNW,13.8,,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,2
Source2,2017-01-26 08:35:00,-98.477654,,,0.01,Right hand shoulder blocked due to accident on I-37 Northbound before Exit 142A / I-10.,US-281 N,San Antonio,Bexar,TX,78215,US,KSAT,2017-01-26 08:51:00,44.0,30.28,NNE,4.6,,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,3
Source2,2019-12-26 09:25:44,-78.974457,,,0.0,Accident on I-190 Southbound at Exit 19 CR-75 Whitehaven Rd.,Whitehaven Rd,Grand Island,Erie,NY,14072,US,KIAG,2019-12-26 09:53:00,92.0,29.5,E,6.0,0.0,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,2
Source1,2020-06-21 22:20:00,-111.54869,39.89092,-111.54869,0.0,At Nebo Creek Trl - Accident.,Nebo Creek Rd,Santaquin,Utah,UT,84655,US,KPVU,2020-06-21 21:56:00,43.0,25.43,,,0.0,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Day,2
Source2,2019-03-27 06:54:38,-81.62735699999998,,,0.0,Accident on SC-302 Wagener Rd at Joe Walker Ct.,Wagener Rd,Aiken,Aiken,SC,29801-9576,US,KAIK,2019-03-27 06:55:00,75.0,30.37,ENE,9.2,,False,False,False,False,False,False,False,False,False,False,False,Night,Day,Day,2
Source1,2020-03-20 05:38:20,-89.94336,35.05205,-89.94336,0.0,At TN-176/New Getwell Rd - Accident., Prescott Rd,Memphis,Shelby,TN,38118-5911,US,KMEM,2020-03-20 05:47:00,87.0,29.69,SW,12.0,0.0,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Day,2
Source1,2021-02-10 19:22:00,-121.439405,37.756244,-121.458305,1.134,Accident on Tracy Blvd (I-205) from Grant Line Rd (I-205) to I-205 W.,I-205 W,Tracy,San Joaquin,CA,95304,US,KSCK,2021-02-10 18:55:00,67.0,30.02,WNW,5.0,0.0,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,2
Source2,2022-06-20 05:14:03,-87.404617,,,1.0599999427795408,Entry ramp to I-80 Westbound from Burr St closed due to crash and police incident.,W 27th Ave,Gary,Lake,IN,46406-3152,US,KGYY,2022-06-20 04:45:00,64.0,29.5,SSW,5.0,0.0,False,False,False,False,False,False,False,False,False,False,False,Night,Day,Day,3
Source2,2019-05-13 08:22:06,-86.79894300000002,,,0.0,Accident on US-41A Rosa L Parks Blvd at Vantage Way.,Vantage Way,Nashville,Davidson,TN,37228,US,KBNA,2019-05-13 07:53:00,74.0,29.32,NNW,5.0,0.0,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,2
Source2,2017-06-06 14:54:09,-87.9953,,,0.0199999995529651,Accident on US-34 Ogden Ave around County Hwy-25 Fairview Ave.,Ogden Ave,Downers Grove,Dupage,IL,60515-3065,US,KMDW,2017-06-06 14:53:00,35.0,30.01,North,20.7,,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,2
Source1,2021-02-08 18:30:00,-121.436614,38.559551,-121.469151,1.809,Stationary traffic on CA-16 W - US-50 W - El Dorado Fwy W from 65th St (US-50) to 34th St (US-50) due to accident.,CA-16 W,Sacramento,Sacramento,CA,95817,US,KSAC,2021-02-08 18:53:00,67.0,29.95,CALM,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,Night,Day,Day,2
Source1,2021-01-11 15:25:00,-97.660916,30.167281,-97.659396,0.146,Incident on BURLESON RD near MOORES BRIDGE RD Drive with caution.,Burleson Rd,Del Valle,Travis,TX,78617,US,KAUS,2021-01-11 15:53:00,52.0,29.77,NW,8.0,0.0,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,2
Source1,2020-12-09 04:11:00,-77.43570600000002,37.558576,-77.45153499999998,1.045,Incident on I-95 NB near MM 76 Expect long delays.,I-64 W,Richmond,Richmond City,VA,23219,US,KRIC,2020-12-09 03:54:00,88.0,29.83,CALM,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,2
Source1,2017-03-03 15:28:48,-122.25249,37.51734,-122.25987,0.605,At Holly St/Redwood Shores/Exit 411 - Accident.,Bayshore Fwy S,San Carlos,San Mateo,CA,94070,US,KSQL,2017-03-03 15:47:00,56.0,30.02,NNW,9.2,,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,2
Source1,2021-12-28 16:56:30,-80.009242,40.429937,-79.998747,1.195,Slow traffic from W Liberty Ave / US-19 Trk N to E Carson St due to accident.,Liberty Tunl,Pittsburgh,Allegheny,PA,15226,US,KAGC,2021-12-28 16:53:00,77.0,28.42,VAR,5.0,0.0,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,2
Source2,2020-03-11 17:27:08,-86.636253,,,0.0,Accident on US-41 Murfreesboro Rd at Bell Rd.,Murfreesboro Pike,Nashville,Davidson,TN,37217-3505,US,KBNA,2020-03-11 17:53:00,72.0,29.35,ESE,6.0,0.0,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,2
Source1,2022-12-23 22:23:07,-81.004559,39.273851,-80.989998,0.779,Vehicle Crash on US-50E at Cunningham Road. The eastbound road is closed.,Pennsboro Industrial Park Rd,Pennsboro,Ritchie,WV,26415,US,KPKB,2022-12-23 22:34:00,66.0,29.05,W,12.0,0.0,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,2
Source1,2017-05-24 15:01:26,-120.5222,37.31285,-120.51607,0.345,At 16th St - Accident.,CA-99 S,Merced,Merced,CA,95348,US,KMCE,2017-05-24 14:53:00,19.0,29.7,NW,9.2,,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,2
Source1,2022-02-03 12:48:36,-79.74274992904786,42.260569226559326,-79.74889992904787,0.3670000000000001,NYSTA - Statewide Ops.: crash on I-90 - NYS Thruway westbound at After Exit 61 (I-90) - Ripley starting 12:48 PM 02/03/2022 [CARS CAD-220340167],New York State Thruway,Ripley,Chautauqua,NY,14775,US,KJHW,2022-02-03 12:56:00,92.0,28.35,NNE,13.0,0.03,False,False,False,True,False,False,False,False,False,False,False,Day,Day,Day,2
Source1,2020-10-17 03:57:00,-112.348648,33.63872,-112.349484,0.048,Incident on W BELL RD near GRAND Expect delays., W Bell Rd,Surprise,Maricopa,AZ,85378-7159,US,KGEU,2020-10-17 03:58:00,26.0,28.68,CALM,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,2
Source1,2021-02-21 13:45:36,-92.47365117028966,47.3643581616242,-92.50216117028964,1.74,Incident on US-53 NB near MILLER TRUNK RD Drive with caution., Highway 53,Eveleth,St. Louis,MN,55734-8526,US,KEVM,2021-02-21 13:35:00,90.0,28.34,S,6.0,0.01,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,2
Source1,2019-12-14 13:58:14,-122.66685,45.66103,-122.66626,0.103,At WA-99/Main St/Exit 3 - Accident. Two lanes blocked.,Pacific Hwy S,Vancouver,Clark,WA,98663,US,KVUO,2019-12-14 13:53:00,77.0,29.97,CALM,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,3
Source1,2017-10-04 10:04:07,-118.122195,33.87607,-118.126408,0.242,At Bellflower Blvd - Accident. Lane blocked.,Artesia Fwy E,Bellflower,Los Angeles,CA,90706,US,KLGB,2017-10-04 09:53:00,65.0,30.0,Calm,,,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,2
Source1,2020-04-07 09:48:01,-80.86752,35.48636,-80.87464,1.079,At US-21/Exit 28 - Accident. Lane closed.,I-77 S,Davidson,Mecklenburg,NC,28036,US,KJQF,2020-04-07 09:50:00,60.0,29.29,CALM,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,2
Source1,2016-10-18 14:34:51,-117.94006,33.69573,-117.93559,0.287,At Euclid St/Exit 12 - Accident.,San Diego Fwy S,Fountain Valley,Orange,CA,92708,US,KSNA,2016-10-18 14:53:00,61.0,29.89,WSW,8.1,,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,2
Source2,2020-12-22 10:28:07,-71.869698,,,0.0,Accident on Stefaniak Ave at Lake St.,Stefaniak Ave,Webster,Worcester,MA,01570-2034,US,KORH,2020-12-22 10:54:00,73.0,28.57,W,14.0,0.0,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,2
Source2,2017-09-05 17:17:50,-81.389656,,,0.0,Lane blocked due to accident on FL-417 Northbound at Exit 12 FL-91 Exit 251.,Central Florida Greeneway S,Orlando,Orange,FL,32824,US,KMCO,2017-09-05 17:18:00,59.0,29.92,Variable,3.5,,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,2
Source2,2018-12-11 07:22:59,-80.71646899999998,,,0.0,Accident on I-95 Southbound at Exit 53 SC-63 Sniders Hwy.,I-95 S,Walterboro,Colleton,SC,29488,US,KRBW,2018-12-11 07:15:00,100.0,30.25,Calm,,,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,3
Source1,2021-12-28 06:18:54,-108.79564404435732,39.597662563821686,-108.80496404435732,1.601,Between Four A Ridge Road and Sawmill Canyon Road (near Douglas Pass) at Mile Point 36.5. Road closed expect delays due to a stalled vehicle expect delays.Between Sawmill Canyon Road and Four A Ridge Road (near Douglas Pass) at Mile Point 36.5. Road closed expect delays due to a stalled vehicle expect delays.,Douglas Pass Rd,De Beque,Garfield,CO,81630,US,KGJT,2021-12-28 06:10:00,96.0,24.72,NW,6.0,0.01,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Day,4
Source1,2020-09-16 20:29:00,-77.726873,40.779437,-77.759512,1.736,Multi vehicle crash on US 322 westbound between LAUREL MEADOW LN and BEAR MEADOWS RD ELKS CLUB RD. There is a lane restriction., Boal Ave,Centre Hall,Centre,PA,16828-7803,US,KUNV,2020-09-16 20:53:00,68.0,28.75,CALM,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Day,2
Source1,2021-02-05 07:14:00,-81.679197,30.332896,-81.67151700000002,0.6409999999999999,Incident on I-95 NB near CHURCH ST Road closed. Take alternate route.,FL-228 E,Jacksonville,Duval,FL,32204,US,KNIP,2021-02-05 06:53:00,47.0,29.94,SSW,10.0,0.0,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,2
Source1,2021-11-03 15:06:00,-85.74058000000002,42.971995,-85.74952900000002,0.453,Stationary traffic on M-45 from Collindale Ave (Lake Michigan Dr/MI-45) to MI-11/Wilson Ave (Lake Michigan Dr/MI-45) due to accident., Lake Michigan Dr NW,Grand Rapids,Kent,MI,49504,US,KGRR,2021-11-03 14:53:00,65.0,29.35,NW,7.0,0.0,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,2
Source2,2022-04-18 18:34:45,-80.116615,,,0.0,Two lanes blocked due to crash on I-95 Northbound at Exits 42 42A 42B FL-810 Hillsboro Blvd.,I-95 Express Lanes,Deerfield Beach,Broward,FL,33441,US,KPMP,2022-04-18 18:53:00,67.0,29.86,E,8.0,0.0,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,3
Source2,2022-02-28 07:30:28,-78.651222,,,0.0,Crash on US-401 Wilmington St at Tryon Rd.,Tryon Rd,Raleigh,Wake,NC,27603,US,KRDU,2022-02-28 07:51:00,76.0,29.78,N,3.0,0.0,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,2
Source1,2022-11-15 01:27:12,-82.68321999999998,34.601075,-82.684147,0.057,Incident on LEBANON RD near LIBERTY HWY Drive with caution., Liberty Hwy,Anderson,Anderson,SC,29621-3420,US,KAND,2022-11-15 01:56:00,56.0,29.39,ENE,10.0,0.0,False,False,False,False,False,False,False,False,False,True,False,Night,Night,Night,2
Source2,2020-03-02 09:03:27,-122.06968700000002,,,0.0,Right hand shoulder blocked due to accident on CA-85 Northbound at US-101.,CA-85 N,Mountain View,Santa Clara,CA,94043,US,KNUQ,,,,,,,False,False,False,True,False,False,False,False,False,False,False,Day,Day,Day,2
Source2,2018-05-18 21:56:45,-73.909103,,,0.0,Right hand shoulder blocked due to accident on US-9 at County Hwy-28 Old Hopewell Rd.,Old Hopewell Rd,Wappingers Falls,Dutchess,NY,12590,US,KPOU,2018-05-18 21:53:00,55.0,30.36,Calm,,,False,False,False,False,False,False,False,False,False,True,False,Night,Night,Day,2
Source1,2022-12-08 07:44:30,-80.91298,35.194243,-80.884339,4.612,Slow traffic on I-77 N - US-21 N from Westinghouse Blvd/Exit 1 (I-77) to Clanton Rd/Exit 7 (I-77) due to accident.,I-77 N,Charlotte,Mecklenburg,NC,28273,US,KCLT,2022-12-08 07:52:00,97.0,29.42,CALM,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,2
Source1,2019-04-18 15:59:59,-85.23647,35.00546,-85.22888,0.47,At Moore Rd/Exit 184 - Accident.,I-24 E,Chattanooga,Hamilton,TN,37411,US,KCHA,2019-04-18 15:53:00,42.0,29.07,S,17.0,0.0,False,False,False,True,False,False,False,False,False,False,False,Day,Day,Day,2
Source3,2020-01-19 10:20:42,-93.409378,,,0.0,Accident on US-169 Northbound at CR-101.,Stagecoach Rd,Shakopee,Scott,MN,55379-8042,US,KFCM,2020-01-19 09:53:00,76.0,29.48,WNW,8.0,0.0,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,2
Source2,2017-09-12 07:20:30,-83.052116,,,0.0,Right lane blocked due to accident on M-10 John C Lodge Fwy Southbound at Exit 1A Jefferson Ave.,MI-10 S,Detroit,Wayne,MI,48226,US,KDET,2017-09-12 06:53:00,93.0,30.07,Calm,,,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,2
Source2,2017-12-18 21:20:44,-83.058128,,,0.0,Center and right lane blocked due to accident on I-75 Southbound at I-94.,Chrysler Expy S,Detroit,Wayne,MI,48211,US,KDET,2017-12-18 21:37:00,92.0,29.87,SW,11.5,,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,3
Source1,2016-07-21 15:26:56,-122.03305,37.86516,-122.03749,0.363,At Livorna Rd - Accident.,I-680 N,Alamo,Contra Costa,CA,94507,US,KCCR,2016-07-21 15:53:00,22.0,30.01,West,9.2,,False,False,False,True,False,False,False,False,False,False,False,Day,Day,Day,2
Source1,2022-05-15 18:40:00,-81.404779,28.42136,-81.403765,0.138,Slow traffic on US-92 W - US-441 S - US-17 S from Florida's Turnpike S to Satellite Blvd due to accident., S Orange Blossom Trl,Orlando,Orange,FL,32837-8321,US,KMCO,2022-05-15 18:53:00,60.0,29.74,E,13.0,0.0,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,2
Source1,2023-01-17 08:16:53,-93.5673058,44.07655559,-93.5672858,0.5870000000000001,Incident on US-14 near 85TH ST Drive with caution.,US Highway 14,Waseca,Waseca,MN,56093,US,KACQ,,,,,,,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,2
Source1,2022-05-12 13:06:39,-80.164451,25.891077,-80.16315999999998,0.308,Slow traffic on US-1 N - FL-5 from 10th Ave (US-1) to FL-916/135th St (US-1) due to accident., Biscayne Blvd,North Miami,Miami-Dade,FL,33181-2709,US,KOPF,2022-05-12 12:53:00,51.0,29.93,VAR,5.0,0.0,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,2
Source1,2022-09-16 00:53:20.000000000,-71.955947,41.91501,-71.955892,0.151,ConnDOT: RT 169 CLOSED BETWEEN HARRISVILLE RD AND CASTLE ROCK RD because of Crash (CAR vs POLE). Reported Friday September 16 at 12:47 am., Pomfret St,Pomfret Center,Windham,CT,06259-1125,US,KIJD,2022-09-16 00:52:00,97.0,29.91,CALM,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,2
Source1,2020-03-11 19:18:00,-117.138578,33.56069,-117.138578,0.0,At Benton Rd - Accident.,Winchester Rd,Murrieta,Riverside,CA,92563,US,KF70,2020-03-11 19:15:00,68.0,28.52,SSW,9.0,0.0,False,False,False,False,False,False,False,False,False,True,False,Night,Day,Day,2
Source1,2021-01-06 19:09:00,-119.663849,36.678064,-119.662782,0.059,Incident on E CENTRAL AVE near S TEMPERANCE AVE Drive with caution., E Central Ave,Fresno,Fresno,CA,93725-9325,US,KFAT,2021-01-06 18:53:00,74.0,29.87,SE,5.0,0.0,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,2
Source1,2022-05-30 17:03:41,-80.800179,34.826501,-80.802598,0.264,Stationary traffic from Tirzah Church Rd to Charlotte Hwy due to accident., E North Corner Rd,Lancaster,Lancaster,SC,29720-9457,US,KLKR,2022-05-30 16:55:00,43.0,29.57,VAR,7.0,0.0,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,2
Source1,2020-12-07 03:45:00,-81.410547,29.922681,-81.413877,0.69,Incident on I-95 near FL-16 Expect delays.,,St Augustine,St Johns,FL,32084,US,KSGJ,2020-12-07 03:46:00,94.0,29.84,NNW,5.0,0.0,False,False,False,True,False,False,False,False,False,False,False,,,,2
Source2,2020-08-28 04:31:10,-118.105392,,,0.0,HOV lane blocked due to accident on I-105 Eastbound at I-605 Exits 9A 9B 9C 10.,I-605 S,Norwalk,Los Angeles,CA,90650,US,KFUL,2020-08-28 04:53:00,78.0,29.67,CALM,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,3
Source2,2019-10-21 17:13:45,-86.142838,,,0.0,Left lane blocked due to accident on I-65 Southbound at Exits 110B 111 112A I-70 Exits 80 83A 83B.,I-65 S,Indianapolis,Marion,IN,46202,US,KEYE,2019-10-21 17:11:00,93.0,28.73,S,6.0,0.26,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,3
Source2,2017-09-29 23:17:18,-122.267754,,,0.0,#1 lane blocked and heavy traffic due to accident on I-580 Eastbound before Exits 19B 19C 19D 20 I-980.,I-580 E,Oakland,Alameda,CA,94609,US,KOAK,2017-09-29 23:28:00,100.0,29.98,West,13.8,,False,False,False,True,False,False,False,False,False,False,False,Night,Night,Night,3
Source2,2020-01-05 11:40:17,-118.096306,,,0.0,Slow lane blocked due to accident on I-605 Northbound at South St.,I-605 S,Cerritos,Los Angeles,CA,90703,US,KFUL,2020-01-05 11:53:00,40.0,30.15,CALM,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,3
Source1,2021-09-16 09:18:00,-73.044697,41.54602,-73.04465,0.034,ConnDOT: Crash (1 Vehicle) on RT8 Southbound between Exits 30 and 29. The right shoulder is closed. Reported Thursday September 16 at 9:18 am.,CT-8 S,Waterbury,New Haven,CT,06708,US,KOXC,2021-09-16 09:17:00,94.0,29.43,NNE,13.0,0.0,False,False,False,True,False,False,False,False,False,False,False,Day,Day,Day,2
Source1,2022-06-29 16:24:06,-81.603629,34.292613,-81.60476700000002,0.111,Incident on WILSON RD near KINARD ST Drive with caution., Wilson Rd,Newberry,Newberry,SC,29108-2919,US,KEOE,2022-06-29 16:15:00,66.0,29.62,SSE,5.0,0.0,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,2
Source1,2020-06-04 09:03:36,-77.58179,42.98344,-77.58179,0.0,At US-20/RT-5 - Serious accident., Clover St,Honeoye Falls,Monroe,NY,14472,US,KROC,2020-06-04 08:54:00,75.0,29.2,SW,7.0,0.0,False,False,False,False,False,False,False,True,False,False,False,Day,Day,Day,3
Source1,2021-11-17 07:04:30,-82.504181,28.321477,-82.502473,0.218,Slow traffic on FL-45 - US-41 S - FL-52 - US-41 N from Shettle Rd to Pilot Country Dr due to accident., Land O'Lakes Blvd,Land O Lakes,Pasco,FL,34638,US,KBKV,2021-11-17 07:08:00,96.0,30.17,CALM,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,2
Source1,2018-09-20 13:43:11,-117.00795,44.88387,-116.975379,1.61,At NF-39/Wallowa Mountain Loop - Accident. Lane closed., Highway 86,Halfway,Baker,OR,97834,US,KBKE,2018-09-20 13:53:00,26.0,30.08,ENE,3.5,,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,3
Source1,2021-06-13 13:52:43.000000000,-111.988924,43.524189,-111.991751,0.184,Incident on US-26 WB near IONA RD Road closed. Take alternate route., E Iona Rd,Idaho Falls,Bonneville,ID,83401-1700,US,KIDA,2021-06-13 13:53:00,22.0,25.24,NNE,8.0,0.0,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,4
Source1,2022-04-25 13:06:30,-78.35413,38.995922,-78.398437,2.73,Stationary traffic on I-81 S from US-11/Exit 298 (I-81) to VA-651/Exit 291 (I-81) due to accident.,I-81 S,Strasburg,Shenandoah,VA,22657,US,KOKV,2022-04-25 13:15:00,72.0,29.33,E,8.0,0.0,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,2
Source2,2017-02-24 21:20:06,-95.305214,,,0.01,Left lane blocked due to accident on I-45 Northbound at Griggs Rd.,I-45 N,Houston,Harris,TX,77023,US,KMCJ,2017-02-24 21:15:00,42.0,29.89,NNW,19.6,,False,False,False,True,False,False,False,False,False,True,False,Night,Night,Night,3
